,Bootstrap_nr,Current_position,Salary,Effort,Policy_influence,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy
1127,375,Current_position_6.0,0.003726198592597877,0.0003355482129781828,0.005269305964747918,-0.0016328095613329532,-9.468748504644077e-05,-0.0019662317788897133,0.0005825389659645095
1128,376,Current_position_4.0,-0.0005471120086138491,2.376415189474725e-06,0.00025199524291609075,-0.0013545183857972367,-2.6314398566637934e-05,-3.9268428617962436e-05,0.0006682688620134926
1129,376,Current_position_5.0,-0.0023343945287475987,-0.00012031212510608667,0.00040281839576071136,-0.003389843859916445,-0.0003610850091095153,-7.403417113298187e-05,0.0011887686020955826
1130,376,Current_position_6.0,-0.0034736506370132503,0.0001564960695520001,0.0007274240841415843,-0.003927722000686226,-0.00024379171896210197,-0.00011734975054261958,0.001967363551476968
1131,377,Current_position_4.0,-0.002020305516626104,-0.00016201669726069532,-0.0003019262822446592,-0.0003425303378991173,0.0003319422344857585,-7.492096588529086e-05,9.661103162452676e-06
1132,377,Current_position_5.0,-0.0060253276201501105,-0.0005867956036402381,-0.0009601405462032137,-0.0017946635645933566,-4.643232981502709e-05,5.42025567665156e-05,3.144679121309116e-05
1133,377,Current_position_6.0,-0.007561515559397225,0.0004809072842080614,-0.0015271816923207603,-0.0016152121302144117,8.365136040778267e-05,0.0029626380362922917,0.001036593096301271
1134,378,Current_position_4.0,-0.0036101280854582245,0.0003072234317122096,0.0012618214308326395,-0.00012583315241054347,-0.00021507155944229794,-0.00015227124169532445,0.00010355463942124664
1135,378,Current_position_5.0,-0.01096844603269454,-8.008496649321965e-05,0.003752303124922089,-0.001703862321438765,-2.6452718061555606e-05,-0.00016119573765220697,0.0004100013989042785
1136,378,Current_position_6.0,-0.01617249949460186,0.0006448887229814242,0.005241174209805478,-0.002448814515895475,-6.466361968781968e-05,0.0023398225218620506,0.0009423715567533402
1137,379,Current_position_4.0,-0.0009356472583311393,0.0006739241499625862,0.0003903133922546947,-1.0882196843578879e-05,-0.0003048294786111155,0.0008024253152192105,-2.499571609295168e-05
1138,379,Current_position_5.0,-0.002873302466770196,0.00018023684706011523,0.000870991656784054,-0.002918993067725736,3.267616413814111e-05,0.0006017118256725122,0.0003498096421599006
1139,379,Current_position_6.0,-0.004195505408039894,0.00022360402860149159,0.0012965659505072274,-0.00391098866975879,-4.527668539516042e-06,0.0018720623067697,0.0010472471118579674
1140,380,Current_position_4.0,-0.0023430070496219995,9.670521459854055e-05,0.0006000293871147567,-0.00013854234502336016,0.0008063073121190027,0.0006133314930005556,0.0005953583349576014
1141,380,Current_position_5.0,-0.007586831185304589,-2.6934751878018718e-05,0.0012902733174773074,-0.0008451811229088253,-0.00037627324126651197,0.00032477818357474407,0.0008018678415459141
1142,380,Current_position_6.0,-0.012076259933724739,0.0003549617453688472,0.0020284201438117984,-0.0007600467352815463,0.0008904486451167588,0.0029896586532238184,0.0024354321053376006
1143,381,Current_position_4.0,0.00046032119652713487,-0.00010342246391701665,0.0014156606679262599,-0.0015656168603928736,3.3752037371359016e-05,-0.0002946660128521287,-0.0003514401164553308
1144,381,Current_position_5.0,0.002045054519922741,-0.000262614797400221,0.002395926042768219,-0.006373302732204186,0.0005556068409690834,-0.0003594775875794034,-0.00048056646770143664
1145,381,Current_position_6.0,0.0027812394981486382,-0.00018205180729435183,0.0034591344117296126,-0.007516773899838614,0.0005546648393418335,-0.0011064914442764752,-0.0009922671686681955
1146,382,Current_position_4.0,-0.0007441752016313938,0.00026295935371378743,0.003054287174084428,-2.3254872545228825e-06,0.00016074179273651464,0.0012214118400559186,-0.00017821689656430585
1147,382,Current_position_5.0,-0.0032224025165466536,-0.000495192338344731,0.006792782134085822,-0.0006578599970582376,6.130082190105629e-05,0.0017813369874513682,-0.00039194167957937864
1148,382,Current_position_6.0,-0.005021420020826946,0.00044134436430158465,0.009776703317816209,-0.0009864081007549361,1.5907976941918684e-05,0.002776571233966609,-0.0009359190858839286
1149,383,Current_position_4.0,0.00010883255409199131,0.0005566102859664126,0.001184842133971588,-0.0003315325748417921,-0.00027517764752526565,-7.5007748035633875e-06,-8.963668035645505e-05
1150,383,Current_position_5.0,0.0002956175287079926,0.0004350915466937497,0.002519003590387976,-0.0036857368170210695,0.0004894397268350126,-1.8093804926665568e-05,-0.00020982952706489916
1151,383,Current_position_6.0,0.0004095636404081054,0.0009907086630079704,0.0037546948301879655,-0.0045186003867196825,0.00015035660958120925,-4.866509258767405e-05,-0.00021855323136333725
1152,384,Current_position_4.0,-0.0009878940492724778,0.0002737781748126935,0.0003817348096886192,7.545486868373619e-05,-0.0006041805717637617,8.16951508652733e-05,1.0383203970470466e-05
1153,384,Current_position_5.0,-0.003357160765491471,0.00013404178649293079,0.0010320955283220016,-0.0016724668878348406,0.00011960503579980506,0.00010170025094686948,0.00010957973814504447
1154,384,Current_position_6.0,-0.004841678661506694,0.0004557924384501275,0.00257978322724161,-0.002569522129938177,1.8132719661566768e-05,0.0009966249561073428,0.0003481992340381322
1155,385,Current_position_4.0,0.00017924992447381844,0.0001562652324123793,0.0007149025782317519,-3.637986244613715e-05,-0.00034656389724866733,0.00013528483773043057,-0.00014647890270345283
1156,385,Current_position_5.0,0.0004890552908519013,0.00012234018309019987,0.00173049377622475,-0.000711946953923248,-3.085150412439836e-05,0.00016768203573710801,-8.348007669574406e-05
1157,385,Current_position_6.0,0.0006516581229435312,0.00047834831826106363,0.003638533412478605,-0.0008721807347863241,-0.00010412931863109261,0.0006158722682314186,0.00033472321820313323
1158,386,Current_position_4.0,-0.0028751430857956095,0.00029257051706450707,0.0007188362300176699,-0.000408332940936393,0.00011416029556747015,0.00025485988349773734,-1.8402181117941135e-05
1159,386,Current_position_5.0,-0.006699029107280241,0.00025408164637803234,0.0012334114621289929,-0.0011872281917614533,-0.0006109558335836304,0.00030451673426120794,-3.6158972549956343e-06
1160,386,Current_position_6.0,-0.01058579330671598,0.00032684938723289445,0.0021645863162628614,-0.0014279601368361683,-0.00034214774240893213,0.001154339881177719,0.0001479348241783968
1161,387,Current_position_4.0,-0.00011439444461638198,-0.00010659313922677953,0.0008813138460574477,6.687464534402842e-05,-0.0007905414245516906,0.0006457782835561622,-0.000401532921913341
1162,387,Current_position_5.0,-0.0003671503155859471,-0.00010818520527522035,0.0014189742172658884,-0.003281680565578725,7.745419943599069e-05,0.0004433800238078078,-0.0002895365248603074
1163,387,Current_position_6.0,-0.000559243923437899,3.018599193626182e-05,0.0018861307972537196,-0.0033261536581686594,5.0577595040213006e-05,0.00325544863663629,-0.0017186110324239542
1164,388,Current_position_4.0,-0.001091543827034804,0.0003013571517098516,0.001792137731859231,-0.0002768511156492782,-0.0007613499441857214,0.0005437584304148291,1.9650761439984063e-05
1165,388,Current_position_5.0,-0.0036915145056106427,-3.2934222050501243e-05,0.0030752010426643214,-0.0021224347716709197,0.00019951944688108847,0.0006694112763331602,-3.399158384989582e-05
1166,388,Current_position_6.0,-0.004661719927624884,0.0016609391967800302,0.00592915093502342,-0.002777025661602729,-0.00023377428297324948,0.0012544797534251864,-9.337137121847349e-05
1167,389,Current_position_4.0,-0.0014196959014778235,-0.0004147446987586914,0.002311613897820777,0.00038287325102853346,0.00015445989537166385,0.00015342793633864245,7.425423228094885e-05
1168,389,Current_position_5.0,-0.005421465350924185,-0.0002930866232088542,0.004176667535471714,-0.000435795390532649,6.704368481472213e-06,0.00016425968116859428,-9.75786767442727e-07
1169,389,Current_position_6.0,-0.007166029241062365,-0.0004775049411684408,0.0077675613223288885,-0.0006008499364345509,8.151819415028191e-05,0.000358373114966113,-0.0008600991665141882
1170,390,Current_position_4.0,-0.0013999362911368356,0.00034708566642093646,0.0012107189122866862,-6.541073587525076e-05,-0.0004228585278439372,-0.0008999278769360733,0.0011177723255321452
1171,390,Current_position_5.0,-0.004593558543893874,0.00021970401967810426,0.00212547728087086,-0.0013629720853738719,-0.0001704000524809077,-0.00038162672660193187,0.0013224570807776124
1172,390,Current_position_6.0,-0.008054676851850615,0.00017428981202414625,0.003990728493455377,-0.00254981971828162,-3.324081603895007e-05,-0.0032072239968939553,0.003319026022348101
1173,391,Current_position_4.0,-0.001034227766561977,-0.00031035972259602296,0.0002315242372992336,-0.00032347145926020304,0.0020281072613008663,0.0005268257128231285,-0.00015190743854218838
1174,391,Current_position_5.0,-0.0035578598583390114,-0.0007831176208402076,0.0004741916520238928,-0.0025829500221461106,0.00044203305633508085,0.0006117677743150986,9.61515508751914e-06
1175,391,Current_position_6.0,-0.005769463820086638,9.821066724549385e-06,0.0007315604428965507,-0.004496159292371503,0.00016543873696978352,0.002590189362161229,0.0007552964725763337
1176,392,Current_position_4.0,-0.00048632165478242707,0.0012171600162691107,0.0019646132435054537,-2.6732297609126502e-05,0.00021707743753615952,0.00015911283732817424,0.0005031551781710373
1177,392,Current_position_5.0,-0.0010622357805825566,0.0002979346706578632,0.004596027638738,-0.00013775860626331497,-3.5760258218458094e-05,0.0001985817810701592,0.0009093619805574595
1178,392,Current_position_6.0,-0.0016492215697772657,0.0010255599679024733,0.005633848273032131,-0.00019471360911399503,-8.163090515446114e-05,0.0005268990362152931,0.0013497697009050567
1179,393,Current_position_4.0,-0.0025300992251775776,0.00016153877302490537,0.002944255123514269,-0.0003603201338168689,0.000367108584865564,0.001473318566123295,-0.0006076520211817211
1180,393,Current_position_5.0,-0.008209449369671894,0.00019517564972449715,0.004678199851672856,-0.00212690023500294,-0.0006211542343481579,0.0014332244938017658,-0.000788189021983326
1181,393,Current_position_6.0,-0.012485783807285121,9.446456967280133e-05,0.006449508167969872,-0.003299768762781185,1.7806970531958008e-05,0.0035511738102550886,-0.0015883062377216807
1182,394,Current_position_4.0,-0.000715878066766271,0.00020282392979839505,0.0023379489793834596,0.00028407861053073355,-0.00044660242429097095,0.0002785384741737484,-0.00065025947969701
1183,394,Current_position_5.0,-0.0018033783444779113,-0.0003370219096402176,0.004082770611711288,-0.0011632604956379102,-0.00015704671315981748,0.00019716514061609113,-0.0007063993147731868
1184,394,Current_position_6.0,-0.002575463642202378,0.0002544333651373755,0.006624936254447866,-0.0018241290737076455,0.0002888379044071292,0.0012872794924252433,-0.0021884074513264153
1185,395,Current_position_4.0,-3.09292460519354e-05,1.65323446472297e-05,0.0013512227137823496,0.00020166896061831662,0.0003823518164034541,-0.0003136768705923593,5.9896529613160995e-05
1186,395,Current_position_5.0,-0.00010575155752683988,7.87217637964627e-06,0.002709902329043096,-0.0013841039801406596,-0.00015355988730908477,-0.000229296273718553,9.47816177752876e-05
1187,395,Current_position_6.0,-0.00015106137375813192,-6.540809415434883e-07,0.003742621874872514,-0.001762161205707947,9.058641918290997e-05,-0.000890087646340329,0.00021341518808080904
1188,396,Current_position_4.0,-0.0010579396466759363,-0.000272975349718027,0.0018953825023668787,-0.002247703776555082,0.0002975230960994773,-0.0001677156398284348,0.0012415512493283531
1189,396,Current_position_5.0,-0.0033753218734511457,-0.0003581030016201838,0.005287984332736297,-0.00502279868974001,0.000919866920326521,1.0403127065189737e-05,0.00013181484738991421
1190,396,Current_position_6.0,-0.004710733086243584,-0.0006485919209741374,0.006981347030791779,-0.006649760326154097,0.000759637428584104,0.0016327689001312017,-0.0012106892500142459
1191,397,Current_position_4.0,-0.00271191283852287,0.0003869585145451718,0.0039485000795963674,0.0004976849721447948,-0.0011152082855230578,0.004079754917591462,-0.00038203650678747064
1192,397,Current_position_5.0,-0.009737747226710662,0.00014958359797394175,0.004767576670950114,-0.001655557990156782,-0.0003542872874313363,0.003966382126955661,-0.0003738820874741313
1193,397,Current_position_6.0,-0.013229388631521522,-4.960634699739377e-05,0.007069362734312074,-0.0025131404833208743,-0.00010084493095199981,0.006255684851960008,-0.0014831240792660535
1194,398,Current_position_4.0,-0.0019013664017720003,0.0004681812890600196,0.001726034856913437,-0.00017788422662354703,-0.0007787613585704299,1.975029927272643e-05,-8.992833496524219e-06
1195,398,Current_position_5.0,-0.008077527810991062,0.00044610031625310823,0.003991923841465471,-0.002379233363531403,0.0002595373283935578,0.00012022369147886956,-2.334972902671808e-05
1196,398,Current_position_6.0,-0.010925131697648869,0.00022534180809004038,0.005099409856082316,-0.0035633165848397213,0.00032780879530274214,0.0006288212373326064,-2.4325078787473946e-05
1197,399,Current_position_4.0,-0.0020246100606104256,0.00039514128436738186,0.0022550778930038725,-0.00031029516383567407,0.0002674760582661593,0.002085631033468184,-0.0003319181811695384
1198,399,Current_position_5.0,-0.006980136058411202,0.00011441042140253662,0.0063247880095173405,-0.0014031963673603852,-0.00010074202362980106,0.0031432267442941973,-0.0007143167455192209
1199,399,Current_position_6.0,-0.010296032665992516,0.0008241322012955299,0.007176803720957586,-0.0015884801145740054,0.000283838322126664,0.004393106702023461,-0.0012466572367563912
1200,400,Current_position_4.0,-0.0016010515784650719,0.00025197945489595727,0.0017371706200280752,0.00016309392944499106,0.00036197011832422984,0.0011663856053754607,1.162188470287163e-05
1201,400,Current_position_5.0,-0.007678066967275833,-1.4814160904759e-05,0.004889105882373519,-0.0006576649143254211,0.00010393647582174388,0.002006622183965279,0.0004663527419323657
1202,400,Current_position_6.0,-0.011877785523355298,0.00028316387008050554,0.005384444098183078,-0.0009467850577495924,-3.87728914999425e-05,0.003342409612068142,0.0006660190028312324
1203,401,Current_position_4.0,-0.0008430405980753664,0.00024683023547239757,0.0019884248862868125,3.8193469024828394e-05,-0.0004848584532815216,0.00041782362680459813,0.00011182023633090427
1204,401,Current_position_5.0,-0.0022699505504702225,-0.0001121111824552749,0.0047456976415328495,-0.002030277548607293,2.7080917351308856e-05,0.0005699052497753012,-0.0004985824693862776
1205,401,Current_position_6.0,-0.0028739358805224837,0.0001331728879396863,0.005641125837061253,-0.001908421322104216,-0.0004545665238766103,0.0009656321516991477,-0.0004558831104178895
1206,402,Current_position_4.0,-0.00025631227494808445,0.0001243362726050465,2.841192978919571e-05,0.0001517830842153652,-0.0001458677884151289,0.0013825600608379177,-3.6283487946982845e-06
1207,402,Current_position_5.0,-0.0008925688997458689,0.00014214509702290858,0.00020261652931608779,0.0005813446918635287,-0.000881098113198813,0.0016780691957619664,-1.598410375239922e-05
1208,402,Current_position_6.0,-0.00130443831079353,0.00022622349506258035,0.00027947135782521856,0.0008219777368946734,-0.0014812591049194674,0.004677048695125437,-4.7932427470522136e-05
1209,403,Current_position_4.0,0.00021864067915422682,0.00014108151119363596,0.0027181083264902653,-0.00043887432732810626,-0.0003777773581503012,-0.00044734252821140033,-8.00670453969822e-05
1210,403,Current_position_5.0,0.0006835954926840739,-0.00023186520580982143,0.006417152723802534,-0.002184809056716641,-0.0001227163003032184,-0.0001454842873577533,-1.4082382855804317e-05
1211,403,Current_position_6.0,0.0009296499561612856,-0.0003608244267033323,0.011098951289700888,-0.0037698410065073397,1.9515398636123655e-05,-0.0028238635689019327,0.0010277527940664602
1212,404,Current_position_4.0,-0.0004970807423439644,4.7098841870886555e-06,0.0009001906595389094,-0.00011502353189563245,-0.00043150978388822956,-0.0002429248725762218,-1.2788395984366564e-05
1213,404,Current_position_5.0,-0.0013850762956178321,-1.7017653296292402e-05,0.002184112107650655,-0.001071273743945177,8.837946094746e-05,-0.00026155189195132514,6.586664408029098e-07
1214,404,Current_position_6.0,-0.0016372019390249663,-1.187165000837305e-05,0.0035998673793638573,-0.001362554201953844,-0.00011431325879823324,-0.0006815145564707057,9.33821773903054e-05
1215,405,Current_position_4.0,-0.00015138517896251386,3.296861552972085e-05,-0.0006848438372602681,-0.0009069828631827907,-0.00031454130108262687,0.0010505599568365548,-0.00041961047799692866
1216,405,Current_position_5.0,-0.0005393509255078998,-0.0001618604893637269,-0.0014179143592776384,-0.00293742598541058,-0.001355810033768491,0.0008906767708396382,-0.0007475749749767366
1217,405,Current_position_6.0,-0.000724839355847992,0.00019360482912184716,-0.0014776967982648578,-0.003103327647251516,-0.0013903488025701952,0.0035017263784296987,-0.001803920786242456
1218,406,Current_position_4.0,-0.0011278103195914743,-3.0188403318467145e-05,0.0033295486230037986,-0.00013169823021862856,0.00015399966747429384,-0.0001088079661806094,-8.773890895541547e-05
1219,406,Current_position_5.0,-0.003470085975927449,-0.0002547382243159759,0.006595270024467751,-0.0007490482155404837,-8.707728573341941e-05,-8.628268737854381e-05,3.235779824491541e-05
1220,406,Current_position_6.0,-0.005429334744191585,-0.0006325105278532291,0.009809380552277865,-0.0010520929781660325,-0.0002750681687333461,0.00043267496905057755,0.00033858217334535134
1221,407,Current_position_4.0,-0.0012800413552200372,-0.000284267055029832,0.002342926017491816,-0.0006027463586726858,3.8561763180909655e-05,0.0010229791012187457,-3.1994601955643316e-05
1222,407,Current_position_5.0,-0.0032279229992206978,-0.00038537049548659154,0.004653440788649605,-0.0013553551691704543,-0.00022135906579820886,0.001035348633720779,-3.6254328646253185e-05
1223,407,Current_position_6.0,-0.0054352491277968795,-0.0002570353220749821,0.009044729198546972,-0.0018770098539011987,-5.9779099842358744e-05,0.0019262834265492527,-0.000535996673416042
1224,408,Current_position_4.0,-0.0008055629219131171,-2.3417988163964737e-05,0.0005946338456692533,0.00011187927700729356,-5.82461196348115e-05,-2.5256455192999982e-05,-0.00032061839957441815
1225,408,Current_position_5.0,-0.00243260980665312,8.313069979687333e-06,0.0010607908775583739,-0.0011286945260014854,1.2137877667869898e-05,-5.917020402773629e-05,-0.00039540969087267645
1226,408,Current_position_6.0,-0.0035249208506619085,-1.7190554131924723e-05,0.0014181787996147264,-0.0013535904973651348,3.771415566167558e-05,0.0016048180751449632,-0.0008856815532312879
1227,409,Current_position_4.0,0.00035049452688423743,0.000520784880282012,0.0015440282579228697,0.0003547135429530245,0.000601901309360161,7.838522880775919e-05,-5.352487923427788e-05
1228,409,Current_position_5.0,0.001169885341738985,0.0002798996476026193,0.002858604171104022,-0.0015288989416862575,0.00023699848764655515,0.0002486269911263239,-0.00022052136966987582
1229,409,Current_position_6.0,0.0017048314950103079,0.0012902426037807923,0.0036942749898210264,-0.0025946095157602486,0.00018383981345386897,0.00040030643383687806,-0.0004188869163754403
1230,410,Current_position_4.0,-0.0024368714513797424,0.00014417921490834674,0.001106433877702497,-4.758357184029392e-05,0.0004636480394759418,-0.0003512711037184251,7.860851164117069e-05
1231,410,Current_position_5.0,-0.0071098032047293225,0.00029599638362353905,0.002154684825707916,-0.0008430503833594515,-5.037891389366412e-05,-0.0004012122727077762,0.0006578664235357236
1232,410,Current_position_6.0,-0.009896947415466477,-0.0002934379336203981,0.003195013525906219,-0.0010112842090750326,0.00035581563516898885,-0.0009213980378500807,0.001341574031849125
1233,411,Current_position_4.0,-0.0006165125916099092,-0.00014550059964346695,0.0032247607998485564,-0.0037096212987958524,-0.00012166985961649404,0.0010555093278824007,-0.00038027009924408494
1234,411,Current_position_5.0,-0.0025037283125180477,-0.0008895976435985079,0.0067661919840508195,-0.007420245924330498,-0.00035075183886643406,0.0008069614879408747,-0.0004826675469644372
1235,411,Current_position_6.0,-0.0032270929466054273,-0.000994056577695451,0.007951559732202393,-0.008385163245665928,-0.0002824869859960473,0.001990178019055948,-0.001219536451999016
1236,412,Current_position_4.0,0.00038745671806371135,0.0002688291345649295,0.0014286651656015214,-0.0007949297311223368,-0.0002515261712950472,1.1566663296188398e-05,-0.00014430758683079217
1237,412,Current_position_5.0,0.0010887810522536717,-0.00010855330317308801,0.0022821616689659967,-0.0039002697827870466,9.867318340382138e-06,1.2128489859890298e-05,-0.0002772536146888067
1238,412,Current_position_6.0,0.0015467295474668721,0.0004842397990344264,0.003278787348665253,-0.0036699733755895135,-9.488954991756907e-05,1.984602782254857e-05,-0.0005136487224987659
1239,413,Current_position_4.0,-0.002680008785847408,0.0001953681025339253,0.0015869987018703494,-1.9416810306233108e-06,4.148902406398243e-05,0.00033096591515551627,0.0002727809468307277
1240,413,Current_position_5.0,-0.006632246921500931,6.986780791007765e-05,0.002975233305955167,6.544010088574602e-05,2.508823542953221e-05,0.0005232546458344595,0.0007192130175996431
1241,413,Current_position_6.0,-0.011424424196547938,0.000289006365988829,0.004011787985013249,0.00013408647670125822,3.230653286362197e-05,0.0015282344374776392,0.0011006598075176777
1242,414,Current_position_4.0,-0.0007125289449619309,-5.46559672508756e-05,0.005763608343962639,-0.0008218028618349697,-0.0003302570477431626,9.518917138905039e-05,0.00011577721579873613
1243,414,Current_position_5.0,-0.002181071611705225,0.00039092476364451287,0.010128707618978335,-0.003182082277933428,5.2398419304892445e-05,0.00038174542851212396,-0.00046130070039605945
1244,414,Current_position_6.0,-0.0030861919424242643,0.0003880906543438321,0.012569417661339554,-0.003685300537848491,-0.00015514612075895597,0.0007919563872331376,-0.0007250629178382161
1245,415,Current_position_4.0,-0.002262979770359622,7.150560161609516e-05,0.0006822649787103953,-0.0001101309032174177,0.0010885454715026744,0.0007436972688335227,0.00014927622007100834
1246,415,Current_position_5.0,-0.005588702460016872,4.76572759908478e-05,0.0016796598315434032,-0.0005091083377557319,0.0009496119004647966,0.0009166175353246068,0.00021329361942640896
1247,415,Current_position_6.0,-0.008356467383186109,1.6933795605592897e-05,0.0019432591822040404,-0.001207474667810549,0.0006002535673243041,0.002392980543091074,0.0004234266573159365
1248,416,Current_position_4.0,0.0020967626730057395,0.0009778507727746166,-0.0004788554742972029,5.837269755397797e-05,-0.0011252148574229252,0.00034959574990762343,4.351456488301744e-05
1249,416,Current_position_5.0,0.0053622288962777145,9.135860730208156e-05,-0.0009783619885777738,-0.0020813493455565397,-0.0005300180745614162,0.0005427528766200661,0.0005358973615724058
1250,416,Current_position_6.0,0.00798280473823077,0.0015135789879286178,-0.0013448979786963204,-0.0033686692347978295,-0.000849207285134036,-0.00025097530600079373,0.0006240563281227436
1251,417,Current_position_4.0,0.00010275172346273962,0.0006225864191415411,0.0020739616323289124,-5.1635488406088694e-05,-4.8105757458953024e-05,6.384543999035143e-05,-0.00012483114434779823
1252,417,Current_position_5.0,0.0003344759106636882,0.0006209924120200384,0.0043774263788686285,-0.000631613849860845,2.0423961071856998e-06,9.477343004418598e-05,-0.0001972367704292058
1253,417,Current_position_6.0,0.00042099273953900623,0.0007259135140372889,0.007483389912159707,-0.0007805151344894698,4.2393841127698526e-06,0.0004303801124050269,-0.0004582719351783261
1254,418,Current_position_4.0,0.0002940809898847586,-2.5400516548822796e-05,0.0010971199437141642,-0.0008127639171601748,5.3925483362038874e-05,-5.300069297132336e-05,-8.378518886315806e-05
1255,418,Current_position_5.0,0.0010042543664885674,-0.0002358983348551803,0.003306033871654212,-0.0028703789017332365,0.00030762655659406535,-6.481200325845156e-05,-0.0001573363489550534
1256,418,Current_position_6.0,0.0015995661527386507,-0.0003300242336338233,0.005621066137921983,-0.004940444777266829,0.00035675521294303993,-0.00034406664033637233,-0.0014555597095455117
1257,419,Current_position_4.0,-0.0008312394426943712,0.0005551228590218992,0.00045431861329934387,-0.00014057830086505987,0.0009155931297247461,0.00021130308077063726,7.913278454541006e-05
1258,419,Current_position_5.0,-0.0020017671442049793,0.0002936439372880481,0.0009953901884536683,-0.000761189676920526,0.0003909589022788697,0.0002928091313797378,4.60743129655372e-05
1259,419,Current_position_6.0,-0.0029239112129284353,0.0007356969193675559,0.0018614541964232668,-0.0009915740136069336,0.0008071492217006615,0.0007054799052665041,0.001898778739110646
1260,420,Current_position_4.0,-0.0012711679995815544,5.446412202061132e-06,0.0023643212244480846,-0.0011789915307545968,-1.7179416937834965e-05,0.00028708679493277334,-0.000307090033155617
1261,420,Current_position_5.0,-0.0033602007203248005,-3.145168136270342e-05,0.004623917598710347,-0.0034030460707118364,1.9702930535475543e-05,0.00023855050898219263,-0.0009328101485910851
1262,420,Current_position_6.0,-0.004378472043159267,8.060232386010322e-05,0.006201344148134863,-0.004155675405691296,-5.191488922442176e-06,0.0008899046113008601,-0.00236664852514238
1263,421,Current_position_4.0,-0.0017588399048718045,0.0003370437555786671,0.0018698857392418307,1.999827854950071e-05,-0.0005528367242137208,0.0009143929290206017,-3.185881630417591e-05
1264,421,Current_position_5.0,-0.004898066762493001,-7.335232957585653e-05,0.003851003409331492,-0.00040743134680280456,-0.00011665297755548397,0.00134169642818313,-0.00016571572754226508
1265,421,Current_position_6.0,-0.007285182502546747,0.00010302361550309254,0.0051795978391638,-0.000500361013057397,-0.0001734262239775294,0.0032718852953538013,-0.0015378833943097466
1266,422,Current_position_4.0,-0.0015631009939616534,3.8291669872447723e-05,0.0019426368184610294,-0.0018067384638458341,-3.10547163114908e-05,0.0007960660874901012,3.552282419186921e-05
1267,422,Current_position_5.0,-0.004331776535152735,-0.0003466402918128192,0.002765286368667998,-0.0040978017790371385,-0.0004430234298921783,0.0006893169402942322,4.333072379323853e-05
1268,422,Current_position_6.0,-0.006298281153014865,0.0005772950582859684,0.0038863527992429032,-0.004596212991854376,-0.00046014996933695595,0.0032177340529095226,9.200058068654585e-05
1269,423,Current_position_4.0,-0.0016558220962678795,4.098457812591792e-06,-0.0004329210473913915,-0.0005581139104340971,0.0002891005111994793,0.000575313016416194,0.0006098568591168419
1270,423,Current_position_5.0,-0.004157220687265926,9.944745899722801e-05,-0.000513293662041213,-0.002177694897081325,-0.0015881875741973004,0.0006411413210149603,0.0009415821577266786
1271,423,Current_position_6.0,-0.0062528430855871425,6.945491473332383e-06,-0.0015200914450977183,-0.003110284813489563,-0.0005262518586862718,0.002052194219298255,0.00158087678355071
1272,424,Current_position_4.0,-0.0017704970941975053,0.0001346289893516575,0.0009641943737221765,0.0001041274812642762,-0.00016698055146553478,0.0003338485766055328,0.00013550234804026248
1273,424,Current_position_5.0,-0.0050387408424010455,-0.0001051270475511461,0.002202277075226726,-0.0006719947796402635,3.134895695216606e-05,0.0004730582606908819,0.00017695368874834228
1274,424,Current_position_6.0,-0.007917396902531305,0.0004473914309136675,0.0035155356290878016,-0.0009984563907355895,-0.00018892388837020045,0.0009702844780926692,0.00046341894124556543
1275,425,Current_position_4.0,-0.0008045806769449732,0.00045532224269708436,0.0009620160366777094,-0.0001065014088360402,9.235212843179424e-05,0.0012383442425748768,0.00013144493954526045
1276,425,Current_position_5.0,-0.0022935240457005656,0.0003259553720257842,0.002130431365069221,-0.0016285010969903427,-5.2323590412245576e-05,0.000998731120034038,0.00013690115424890947
1277,425,Current_position_6.0,-0.0031339187324472663,-0.0003124190018840733,0.00364930886359201,-0.0024163955879912807,-1.1086756180916456e-05,0.003051952046928439,0.0009780065285376783
1278,426,Current_position_4.0,-0.0002913899342547842,-1.5222056187915815e-05,0.0024101501174515227,-0.00013055932262366371,-0.000442752539227236,-2.786046176221739e-05,6.090847178618378e-05
1279,426,Current_position_5.0,-0.0011185608891841686,0.00025724646040101797,0.0041174116815677906,-0.001940297872140465,0.0002773492200148287,-3.0416930607542783e-05,8.334928889828353e-05
1280,426,Current_position_6.0,-0.0015745276306185206,0.00044748901633372856,0.005211028841277457,-0.0023370263084592884,-0.0001348937853709945,-7.809885936116033e-05,0.00013523429258505137
1281,427,Current_position_4.0,-0.0014952111098575265,5.695922807823115e-05,0.0011160042519704233,-0.00036089485644891136,2.1408373892295202e-05,-5.22878600588688e-05,0.0002792520437484807
1282,427,Current_position_5.0,-0.004646876395636231,-3.687878394364186e-06,0.0021685126435550353,-0.000979743894471917,-0.0007713010021416003,-8.03924544607712e-05,0.0005064938765646734
1283,427,Current_position_6.0,-0.0061605883715292594,5.8514154636148466e-05,0.002590156958293882,-0.0012958106912457378,-0.0007591299978839405,-0.00034045543714075126,0.0017466304605739248
1284,428,Current_position_4.0,-0.0019279504165700364,0.00016614885724301686,0.0015797201771399745,-0.0004086058663179922,-0.0006005418248736295,-0.0009377275361042492,0.001712082676586325
1285,428,Current_position_5.0,-0.006060040202471341,-0.0002651439742264033,0.002877643769510492,-0.003959938438381269,0.0001179167407170581,-0.0009285815596819643,0.002271073997683648
